id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4955594862366725,Nnkh89VGZ,7854513323,whelpdiary,之前嘲笑我朋友微博ID实名制，现在我也有公共平台的ID要为了作业改成实名了,,,,,0,1,0,2023-10-11 09:55,,,,,四川
4955490221555837,Nnhym6wK9,1750070171,36氪,【面对网络暴力，我们如何依法自救？】网络时代信息传播碎片化，渠道多样化，让每个人都成为了信息源、传播主体和评论主体。这时，就出现了躲在键盘背后的一群人，他们在网络上造谣生事、随意披露个人隐私、恶意诋毁他人，而当事人面对虚拟空间及匿名网民十分无助，不经意间就会遭遇“社会性死亡”。虽然，2016年的《网络安全法》确定网络实名制，但是由于我国网民数量众多、网民素质良莠不齐、法律素养参差不齐、部门职能错位，使实名制难以落实到位。此前，江歌母亲江秋莲诉网暴者案，自2018年开始，历时5年才让网暴者接受法律制裁。2018年起，林某通过其新浪微博账号“独狼独语4”等，持续发布江歌案相关博文，并传播“吃女儿人血馒头”等言论，引发网友关注。2023年4月17日，被害人江秋莲起诉网民林某侮辱、诽谤案在建瓯市法院一审宣判，判处被告人两年三个月有期徒刑。针对网络暴力维权之路阻且漫长，各国都推出一定的补丁条款。#氪君领读#：1、网络时代信息传播碎片化，渠道多样化2、实名制不到位，追责难、维权难3、网络暴力维权之路阻且漫长，各国都推出一定的补丁条款详情请阅读：O网页链接本文来自“财经十一人”，作者：：苏敏华张雪晴,,,,氪君领读,3,1,5,2023-10-11 03:00,微博网页版,['https://wx3.sinaimg.cn/large/001Ur7cfly1hiq438y4k6j60go0b4q4k02.jpg'],,,
4953938958225813,NmDcjyvUp,3535450414,余额宝,Battle在即，上阵喝彩！#中国冲击首个霹雳舞亚运冠军##霹雳舞亚运会首秀#作为@中国霹雳舞国家队的官方合作伙伴，我余有有实名制为国家队的各位B-boy B-girl们输送元气！放手一搏，【舞】力全开！期待你们在赛场上的更多精彩表现！@Bgirl刘清漪671@商小宇ok@亓祥宇Lithe-ing@曾莹莹Bgirl莹子PS：转发+评论本条微博，为大家送出十个中国霹雳舞国家队同款加油包包！大家一起加油打call！最热烈的气氛组就是你们！O抽奖详情,,,"中国霹雳舞国家队,Bgirl刘清漪671,商小宇ok,亓祥宇Lithe-ing,曾莹莹Bgirl莹子","中国冲击首个霹雳舞亚运冠军,霹雳舞亚运会首秀",75,72,32,2023-10-06 20:15,OPPO随光而变R17,['https://wx2.sinaimg.cn/large/d2bab12egy1hilt3sqo19j215t2fre81.jpg'],,,浙江
4953924635986980,NmCPdp7uc,6839527283,任豪POI全球后援会,【会长公投开启公告】截止10.6晚19:17，后/援会会/长一职实习期已结束现进入正式会长公投环节。@明宇诺琰在今日实习期结束时已自行退出后援会，故不进入后续流程；以下是@R程不是陈在本次实习期间的工作总结请果仁们仔细查阅工作总结和投票规则后再进行投票。📥投🎫方式：保存图片至相册，微/信扫描打开⏰投🎫时间：2023.10.0619:17-2023.10.0919:17⚠️务必了解以下注意事项⚠️🔹【投🎫规则】1⃣️为保证投🎫公平性，本次投🎫为实名制，需填写微博ID并附上个人主页🔗以及超话等级，缺一不可（个人主页审核标准：任豪粉丝且含豪量≥50）2⃣️每台设备，每个id和每个主页🔗都只能投一票，请在投🎫前谨慎考虑❗️不能改票❗️3⃣️请完整填写包含标点符号在内的微博ID。4⃣️赞同票数占总票数比例≥60%即通过实习期正式上任，反之低于60%即未通过实习期。🔹【无效票判定】1️⃣微博ID，个人主页🔗，超话等级三者之间无法对应（投票之后至结果公示之前还请大家不要更改微博id和头像，谢谢配合～）2⃣️微博ID与个人主页🔗不符或超话不满8级。🔹【后期唱票标准】1️⃣拟定hyh管理组3名成员➕散粉财务审核团2名成员。2️⃣全程将进行录制，若后期对票数有疑问可提出质疑。3️⃣全程保密所有参与投票者的信息。🔔温馨提示：因访问量过大，表单可能会出现无法进入以及正在加载等相关提示，还请果仁们耐心等待，持续刷新～请各位果仁务必深思熟虑，理智对待。感谢大家的配合与支持！前路漫漫，携手相伴💙,,,"明宇诺琰,R程不是陈",,12,55,539,2023-10-06 19:18,,"['https://wx4.sinaimg.cn/large/007sRXubly1hilr9t1n0cj30sc16kqkq.jpg', 'https://wx4.sinaimg.cn/large/007sRXubly1hilrhpss4lj30n00twk12.jpg']",,,辽宁
4953921106743524,NmCJwsiiw,7799781384,白雪公主的恶毒后妈塔,网络太可怕了，真的建议微博实名制，让每一个人对自己所说的话负责任！@微博客服@网络安全与执法,,,"微博客服,网络安全与执法",,1,0,1,2023-10-06 19:04,iPhone客户端,,,,上海
4953614282392151,NmuKEa2j5,1246151574,康斯坦丁,【武汉周末遛娃好去处~亚洲最大商场武商梦时代广场】#千年古城宝藏武昌##出发吧去湖北##记录旅行#众所周知武汉是一个去中心化的城市，这里商圈林立。不过商圈商场与商场之间差距还是比较明显，有的门可罗雀，有的摩肩接踵。像老康家不远的武商梦时代广场，整体构造为地下4层，地上9层，分为A、B、C三个区域配套8000个停车位。约80万平方米是亚洲最大的单体商业综合体，集室内乐园、冰雪乐园为一体，包含商业零售、餐饮、电影院等的超级综合体。老康已去过好几次，里面确实好大，今天就给大家分享下几个我觉得值得去体验打卡的地方：WS热雪奇迹是华中地区唯一一家大型室内滑雪场位于A区8楼，分为滑雪、娱学、溜冰三个区域，热爱滑雪或是想体验滑雪的小伙伴可以来转转。友情提示：尽量不要选节假日人多的时候去，不然排队等候时间太长。还有新手建议玩双板，大家去玩一定要记得自带戴手套！！！玩久了手扛不住冻。全国最大空中动力乐园梦乐园，跨越7层楼，空高约40米，面积近5万平方共分为不可思议的城堡、神秘画室、平行世界、失落洞穴、绿野迷踪、奇异花园六大主题区域，21个项目和演出。是家长们遛娃的好去处。友情提示：乐园入口在3楼C区，凭门票当天不限制进出，商场里餐厅也很多选择，可以吃了再进去，直接扫脸或者出示身份证就可，因为实名制一人一票。此外还有室内高尔夫、全明星光影篮球馆、HOMERUN棒球等，对这些运动感兴趣的小伙伴也可以去看看。喜欢数码的小伙伴也可以来这里逛逛，像SONY、尼康、PICO、华为、任天堂等知名厂商都有在这里设店，其中华为华中最大的旗舰店就在这里。餐饮的话，也非常多，像地下的楚风汉味美食街，还有地上亚马逊自助、川越记、星越汇、洪氏嗨捞、广东猪肚鸡、星巴克城市旗舰店等大家可以去实地慢慢探访，不过节假日的时候建议饭点的时候还是要提前去，不然很多地方都要排位。#微博旅行100计划##100种祖国的美#,,武汉·武商梦时代,,"千年古城宝藏武昌,出发吧去湖北,记录旅行,微博旅行100计划,100种祖国的美",492,423,1447,2023-10-05 22:45,OPPO Find X6,"['https://wx3.sinaimg.cn/large/4a46c396gy1hikrrinx3bj20zv1awkjm.jpg', 'https://wx1.sinaimg.cn/large/4a46c396gy1hikrrxnb54j212k1ehu0z.jpg', 'https://wx1.sinaimg.cn/large/4a46c396gy1hikrrldb7pj21pe15gx6p.jpg', 'https://wx1.sinaimg.cn/large/4a46c396gy1hikrroht4tj21061bqnpe.jpg', 'https://wx2.sinaimg.cn/large/4a46c396gy1hiktrrqjbrj22c0340hdv.jpg', 'https://wx3.sinaimg.cn/large/4a46c396gy1hikrtucfw2j210e1bs1l0.jpg', 'https://wx3.sinaimg.cn/large/4a46c396gy1hikrss93b7j20zs1arx6r.jpg', 'https://wx3.sinaimg.cn/large/4a46c396gy1hikrt4vijfj21w91ea4qs.jpg', 'https://wx3.sinaimg.cn/large/4a46c396gy1hikrsxeg5ij21011b6npg.jpg']",,,湖北
4953560007575040,Nmtl6vMC4,2953601074,GODVCENT,最高清的一集🤯#快乐文森特##微博喜剧现场#LGODVCENT的微博视频,,,,"快乐文森特,微博喜剧现场",105,107,2142,2023-10-05 19:10,微博视频号,,"http://f.video.weibocdn.com/o0/PwN6gGdPlx0898DZdQk8010412009Isu0E010.mp4?label=mp4_ld&template=364x360.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1701086493&ssig=zdPok1vDjO&KID=unistore,video",
4953582387336973,NmtVcuMGh,7339267476,用户7339267476,真心建议微博整个实名制，防止未成年看到不干净的东西,,,,,0,0,2142,2023-10-05 20:38,nova7你在焦点在,,,4953560007575040,河北
4953529061212384,Nmsxc55oA,7860510932,BT整形外科医院,彼此特别美丽邂逅，BT整形外科轮廓三件套首选BT的理由👏20年经验李镐彬代表院长全程实施手术👏麻醉科院长常驻👏手术房设置CCTV👏手术实名制认证💯官方微信:btps_official💯官方微博:BT整形外科医院💯中文官网：O网页链接#轮廓##轮廓线条##面部轮廓##轮廓三件套##韩国轮廓##韩国面部轮廓##颧骨##颧骨缩小##颧骨内推##颧骨颧弓##下颌角##下颌骨##方下巴##方脸##长曲线下颌角##下巴##下巴整形##下巴后缩##短下巴##下巴截骨##下巴截骨前移##鼻综合##隆鼻##自体肋软骨鼻综合##异体肋软骨鼻综合##鼻翼##朝天鼻##鼻翼缩小##鼻小柱##鼻尖##鼻梁##塌鼻##矮鼻##驼峰鼻##鹰钩鼻##鼻背##自体肋软骨##异体肋软骨##假体隆鼻##鼻修复##双眼皮##埋线双眼皮##眼综合##双眼皮修复##开眼角##下至##眼睑下至##韩国##医美##韩国医美##韩国整形##BT整形##韩国BT整形##BT整形外科##吸脂##韩国吸脂##腹部吸脂##大腿吸脂##面部吸脂##双下巴##抗衰老##自体脂肪填充##面部提升##小拉皮##大拉皮##迷你提升##筋膜提升##好物分享##美妆##漫画##动漫##二次元##变美##韩式半永久##韩国留学##韩国明星##韩国签证##韩国旅游##济州岛##瘦脸##瘦脸针##韩国电影##皮肤管理##护肤##九价##巴掌脸##神仙颜值##时尚美妆##明星时尚##时尚穿搭##肖战##防弹少年团##BTS##seventeen##小十七##blackpink##jennie##LISA##张元英##iphone15##iphone15promax#韩国整形韩国整形医美医美整形与健康,,,,"轮廓,轮廓线条,面部轮廓,轮廓三件套,韩国轮廓,韩国面部轮廓,颧骨,颧骨缩小,颧骨内推,颧骨颧弓,下颌角,下颌骨,方下巴,方脸,长曲线下颌角,下巴,下巴整形,下巴后缩,短下巴,下巴截骨,下巴截骨前移,鼻综合,隆鼻,自体肋软骨鼻综合,异体肋软骨鼻综合,鼻翼,朝天鼻,鼻翼缩小,鼻小柱,鼻尖,鼻梁,塌鼻,矮鼻,驼峰鼻,鹰钩鼻,鼻背,自体肋软骨,异体肋软骨,假体隆鼻,鼻修复,双眼皮,埋线双眼皮,眼综合,双眼皮修复,开眼角,下至,眼睑下至,韩国,医美,韩国医美,韩国整形,BT整形,韩国BT整形,BT整形外科,吸脂,韩国吸脂,腹部吸脂,大腿吸脂,面部吸脂,双下巴,抗衰老,自体脂肪填充,面部提升,小拉皮,大拉皮,迷你提升,筋膜提升,好物分享,美妆,漫画,动漫,二次元,变美,韩式半永久,韩国留学,韩国明星,韩国签证,韩国旅游,济州岛,瘦脸,瘦脸针,韩国电影,皮肤管理,护肤,九价,巴掌脸,神仙颜值,时尚美妆,明星时尚,时尚穿搭,肖战,防弹少年团,BTS,seventeen,小十七,blackpink,jennie,LISA,张元英,iphone15,iphone15 pro max",0,0,0,2023-10-05 17:07,微博网页版,"['https://wx4.sinaimg.cn/large/008zXTYogy1hiki0satwhj30si0sin1r.jpg', 'https://wx3.sinaimg.cn/large/008zXTYogy1hiki0sduljj30si0sitcq.jpg', 'https://wx2.sinaimg.cn/large/008zXTYogy1hiki0sf64vj30si0siq6t.jpg', 'https://wx2.sinaimg.cn/large/008zXTYogy1hiki3vu33aj30w20w2133.jpg', 'https://wx3.sinaimg.cn/large/008zXTYogy1hiki5lu6vxj30v40vzgt4.jpg', 'https://wx3.sinaimg.cn/large/008zXTYogy1hiki3zz2rkj30w20w2wpv.jpg']",,,韩国
4953509671210482,Nms1V54TU,7273534909,玖瑶紫,乌烟瘴气的微博，见不得小紫好，恶意P图，匿名的都是什么鬼，实名制看还敢不敢恶语相向//@柠檬阿茶情绪稳定版:看点笑话再继续,,,柠檬阿茶情绪稳定版,,0,0,0,2023-10-05 15:50,iPhone客户端,,,,江苏
4953437329163681,Nmq9eCrTj,1773436304,迷笛,有关#中原迷笛#的重要公告,,,,中原迷笛,14337,15104,134025,2023-10-05 11:02,微博网页版,['https://wx2.sinaimg.cn/large/69b47d90ly1hik8d3110nj20u02p8an6.jpg'],,
4953476577626604,Nmraxw01K,5863904444,不重复真的好难啊,@西原秋微博@迷笛@南阳市@平安南阳实名制举报这个微博大v地域黑河南，带头传播无良消息，现在已经删除了他地域黑的微博，我有截图如果需要证据我可以提供还有很多评论区他的地域黑证明查看图片,,,"西原秋微博,迷笛,南阳市,平安南阳",,0,1,134025,2023-10-05 13:38,iPhone客户端,,,4953437329163681,河南
4953394722636047,Nmp2wb3KT,3084852753,八一屯村_951_810,有人的地方就有政治，何况微信中满是实名的人群。这种现状，让部分微信朋友圈爱好者重回微博分享生活。因为在某种程度上，即使微博同为实名制社交软件，却可以随时更换“马甲（网络小号的代称）”，逃离熟人圈。,,,,,0,0,0,2023-10-05 08:13,努比亚Z20 影像旗舰,,,,江苏
